key,Sentence,checked
461,"సావిత్రి పాత్రలో కీర్తీ సురేష్ పరకాయ ప్రవేశం చేసిందా అన్నంతగా జీవించారు.
",0
462,"14 ఏళ్ల వయస్సులో సావిత్రిలోని అల్లరి, చిలిపి తనం.
",0
463,"నటిగా ఎదుగుతున్న సమయంలో తనలో హుందాతనం.
",0
464,"ప్రేమ, కరుణ, భయం, కోపం ఇలా ప్రతీ రసాన్ని అద్భుతంగా పలికించారు.
",0
465,"తెర మీద సావిత్రినే చూస్తున్నామ అన్నంతగా మెప్పించారు కీర్తి సురేష్‌.
",0
466,"సావిత్రి భర్త జెమినీ గణేష్‌ పాత్రలో దుల్కర్‌ సల్మాన్‌ ఒదిగిపోయారు.
",0
467,"విశ్లేషణ.
",0
468,"మహానటి సావిత్రి జీవితాన్ని వెండితెర మీద ఆవిష్కరించాలన్న నిర్ణయమే సాహసం.
",0
469,"అలాంటి ప్రయత్నాన్ని ఏ మాత్రం వివాదాస్పదం కాకుండా అద్భుతంగా వెండితెర మీద ఆవిష్కరించాడు దర్శకుడు నాగ్‌ అశ్విన్‌.
",0
470,"ప్రతీ ఫ్రేమ్‌లో సావిత్రి కథను ఈ తరానికి పరిచయం చేయాలన్న తపన స్పష్టంగా కనిపించింది.
",0
471,"రెగ్యులర్‌ కమర్షియల్ సినిమాలా కాకుండా ఓ క్లాసిక్‌లా సినిమాను రూపొందించారు.
",0
472,"సినిమా చూస్తున్నంతసేపు ప్రేక్షకుడుకి సావిత్రి కాలంలోకి వెళ్లి ఆమె జీవితాన్ని దగ్గరగా చూసిన అనుభూతి కలిగించారు.
",0
473,"ఆర్‌ఎక్స్‌ 100 సినిమా టైటిల్‌ తో పాటు పోస్టర్స్‌, టీజర్స్‌ డిఫరెంట్‌గా ఉండటంతో సినిమా మీద భారీ హైప్‌ క్రియేట్ అయ్యింది.
",0
474,"అందుకు తగ్గట్టుగా చిత్రయూనిట్‌ రొటీన్‌ సినిమాలు చూడాలనుకునేవారు మా సినిమాకు రావొద్దంటూ ధైర్యంగా స్టేట్‌మెంట్‌ ఇవ్వటంతో సినిమా మీద అంచనాలు మరింతగా పెరిగిపోయాయి.
",0
475,"రామ్‌ గోపాల్ వర్మ దగ్గర దర్శకత్వ శాఖలో పనిచేసిన అజయ్‌ భూపతి దర్శకుడిగా కార్తికేయ, పాయల్‌ రాజ్‌పుత్‌లను హీరో హీరోయిన్లుగా పరిచయం చేస్తూ తెరకెక్కించిన ఆర్‌ఎక్స్‌ 100 అంచనాలు అందుకుందా.
",0
476,"? రొటిన్‌ సినిమాలకు భిన్నంగా ప్రేక్షకులను ఆకట్టుకుందా.
",0
477,"చిన్నప్పుడే అమ్మానాన్నలను కోల్పోయిన శివ(కార్తికేయ)ను డాడీ(రాంకీ) అన్ని తానే అయి పెంచుతాడు.
",0
478,"డాడీకి చేదోడు వాదోడుగా ఉంటూ సరదాగా కాలం గడిపేస్తుంటాడు శివ.
",0
479,"ఊళ్లో గొడవల కారణంగా డాడీకి , విశ్వనాథం(రావు రమేష్)తో గొడవలు అవుతాయి.
",0
480,"కానీ అదే సమయంలో శివ, విశ్వనాథం కూతురు ఇందు(పాయల్ రాజ్‌పుత్‌)తో ప్రేమ పడతాడు.
",0
481,"తన ప్రేమకు డాడీ సపోర్ట్ చేయటంతో శివ, ఇందుకు మరింత దగ్గరవుతాడు.
",0
482,"ఒక రోజు మన ప్రేమ విషయం ఇంట్లో చెప్తానని శివకు చెప్పి వెళ్లిన ఇందు, తండ్రి చూసిన ఫారిన్ కుర్రాడిని పెళ్లి చేసుకొని వెళ్లిపోతుంది.
",0
483,"ఇందును తన నుంచి దూరం చేశాడని విశ్వనాథం మీద పగ పెంచుకుంటాడు శివ.
",0
484,"విశ్వనాథం మనుషులను కొట్టడంతో పాటు, ఆస్తులను కూడా ధ్వంసం చేస్తూ సైకోలా తయారవుతాడు.
",0
485,"అసలు ఇందు, శివను కాదని మరో పెళ్లి ఎందుకు చేసుకుంది.
",0
486,"? వీరి ప్రేమకథలో విలన్‌ ఎవరు.
",0
487,"? చివరకు శివ ఏమైయ్యాడు అన్నదే మిగతా కథ.
",0
488,"ఈ పాత్రను చాలెంజ్‌గా తీసుకొని చేశానంటూ చెప్పిన కార్తికేయ, శివ పాత్రకు న్యాయం చేసేందుకు సిన్సియర్‌గా ప్రయత్నించాడు.
",0
489,"నాచురల్‌ లుక్‌లో రియలిస్టిక్‌గా కనిపించాడు.
",0
490,"నిజాయితీ గల ప్రేమికుడిగా, ప్రేమకు దూరమై మూర్ఖుడిలా మారిన యువకుడిలా రెండు వేరియన్స్‌ బాగా చూపించాడు.
",0
491,"ముఖ్యంగా క్లైమాక్స్‌ సీన్‌లో కార్తికేయ నటన ఆకట్టుకుంటుంది.
",0
